PULMEMBOLUS PAP KINKEDTUBE INTUBATION MINVOLSET VENTMACH DISCONNECT VENTTUBE VENTLUNG SHUNT VENTALV FIO2 PVSAT SAO2 INSUFFANESTH ARTCO2 ANAPHYLAXIS TPR CATECHOL HR ERRCAUTER HREKG HYPOVOLEMIA LVFAILURE LVEDVOLUME CVP STROKEVOLUME CO BP EXPCO2 ERRLOWOUTPUT PRESS HRBP MINVOL HISTORY HRSAT PCWP
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 2 2 2 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 2 2 2 0 0 2 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 0 1 1 1 1 1 1 0 0 0 1 2 0 1 0 0 2 2 2 2 0 0 0 0 1 1 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 1 1 1 1 1 1 1 0 2 0 3 1 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 1 2 0 1 0 0 2 2 2 1 1 1 0 1 1 3 0 1 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 2 0 2 0 0 0 0 0 0 2 2 2 0 1 3 1 0 2 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 0 1 1 1 0 3 1 0 0 0 2 1 0 1 0 1 0 0 0 0 0 0 2 2 2 0 2 1 1 0 2 0 0 0 2
0 2 0 2 2 3 0 3 3 0 2 1 1 1 0 2 0 0 1 2 0 1 0 0 2 2 2 2 0 1 0 1 1 2 0 1 2
0 2 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 1 1 2 0 1 1 0 0 2 1 1 1 1 0 1 1 0 0 1 0
0 2 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 2 0 0 0 1 0 0 2 2 2 0 2 1 0 1 0 0 0 0 2
0 1 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 1 2 0 0 2 2 2 0 1 1 0 0 0 3 0 2 0
0 2 0 1 0 3 0 3 1 1 0 1 0 0 0 2 0 0 1 2 0 1 1 0 0 0 1 1 1 3 0 0 1 0 0 1 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 1 0 2 3 0 0 2
0 2 0 1 2 3 0 3 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 2 1 1 1 1 0 0 0 0 0 0 0
0 2 0 1 2 2 1 0 1 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 2 0 1 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 1 2 2 1 0 1 0 3 0 0 2
0 0 0 1 2 2 0 3 1 1 0 1 0 0 0 1 0 0 1 1 0 2 1 0 0 0 1 1 2 1 0 0 2 0 0 2 0
0 2 0 1 2 2 1 3 0 1 1 1 1 1 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 0
0 2 0 2 2 2 1 3 3 0 2 1 1 1 0 2 0 2 0 2 0 1 0 0 2 2 2 2 2 1 0 3 1 2 0 1 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 0 0 1 2 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 1 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 1 0 0 1 2 0 0 2 2 2 0 1 1 0 1 0 3 0 2 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 2 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 0 0 0 0 1 0 0 1 0 2 0 1 0 0 1 2 0 1 0 0 2 2 2 2 2 1 1 1 0 0 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 2 0 1 1 0 0 0 1 1 2 1 0 2 1 3 0 1 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 3 0 0 0
0 2 0 1 1 1 0 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 2 0 2 1 0 0 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 2 1 1 1 0 2 0 2 0 0 0 0 0 0 2 2 2 0 0 1 1 0 2 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 1 1 2 0 0 1 0 0 0 3 0 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 2 0 1 0 0 2 2 2 2 0 1 0 1 1 3 0 1 2
0 2 0 0 2 2 0 1 3 1 1 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 1 0 1 2
0 2 0 1 2 2 1 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 1 1 2 1 0 0 0 3 0 0 2
0 2 0 2 2 2 0 1 1 0 1 1 1 1 0 0 0 0 1 2 0 1 0 0 2 2 2 2 2 2 0 0 1 3 0 1 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 1 1 1 1 1 0 0 0 2 2 2 1 1 1 0 0 2 3 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 3 3 1 3 1 1 1 0 0 0 2 0 2 0 1 1 0 0 0 2 2 2 1 0 0 1 3 0 1 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 0 0 2 0 1 0 0 2 2 2 2 0 1 0 1 1 3 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 2 3 0 3 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 1 3 0 3 1 1 0 1 0 0 0 1 0 0 1 2 0 1 0 0 2 2 2 2 1 1 0 0 0 0 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 1 1 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 0 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 0 3 1 3 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 1 0 0 2
0 2 1 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 2 1 0 1 0 3 0 0 0
0 1 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 0 2 2 0 1 1 0 0 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 2 1 1 0 2 0 3 0 0 0
0 2 0 2 2 2 0 1 3 0 2 1 1 1 0 2 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 2 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 2 1 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 2 0 2 1 0 0 0 1 1 1 1 0 2 1 3 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 2 1 2 2 1 0 0 0 3 0 0 0
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 2 0 2 0 0 0 0 0 0 2 2 2 0 0 3 0 0 0 0 0 0 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 1 0 2 1 2 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1
0 2 1 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 1 2 0 1 1 0 0 0 2 2 0 1 0 1 1 3 0 1 0
0 2 0 1 2 3 0 3 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 0 0 0 2
0 2 1 1 2 2 0 1 3 1 3 1 1 1 1 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 0 1 1 1 0 3 1 0 0 1 0 1 0 1 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 0 0 0 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 1 0 0 1 2 0 0 2 2 1 1 1 1 0 0 0 0 0 2 2
0 2 0 1 1 1 0 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 2 0 1 0 0 2 2 2 2 2 1 0 0 1 3 0 1 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 0 1 2 0 1 0 0 2 2 2 2 0 1 0 0 1 0 0 1 2
0 2 0 1 2 2 0 1 3 1 2 0 1 1 0 2 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 1 1 2 0 0 1 1 2 2 3 0 0 1
0 2 0 1 1 1 0 3 1 1 0 1 0 0 0 1 0 0 1 2 0 1 0 0 2 2 2 1 1 1 0 0 1 0 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 3 0 0 0
0 2 0 1 2 1 0 3 1 1 0 1 0 0 0 1 0 2 0 0 0 0 1 0 0 2 1 2 2 1 0 0 0 0 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 2 0 1 1 0 2 2 2 2 1 1 0 2 1 3 0 1 2
0 2 0 0 0 0 0 0 2 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 1 2 0 0 0 1 0 0 0
0 2 0 2 2 2 0 1 1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 2 0 0 0 1 0 0 2
0 2 0 1 1 1 0 3 3 1 3 1 1 1 0 0 0 0 0 0 1 2 0 0 2 2 2 0 0 1 0 0 0 3 0 2 2
0 2 0 2 1 1 0 3 3 0 2 1 1 1 0 2 0 0 1 2 0 1 0 0 2 2 2 2 2 1 0 1 1 2 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 0 0 0 1 2 1 0 2 2 2 0 0 1 0 0 0 3 0 2 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 2 0 1 0 0 2 2 2 2 2 1 0 0 1 3 0 1 2
0 2 0 2 2 2 1 3 3 0 2 1 1 1 1 1 0 2 0 0 0 0 1 0 0 0 1 1 1 3 0 1 0 2 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 2 0 3 0 0 2
0 2 1 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 2 2 0 0 1 0 0 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 0 0 0 2
0 2 0 2 2 2 1 3 3 0 2 1 1 1 0 2 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 1 0 2 0 0 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 1 0 2 0 0 1 2 0 0 2 1 2 0 0 1 0 0 0 0 0 2 2
0 2 0 1 2 3 0 3 3 1 3 0 1 1 1 0 0 0 0 2 0 1 0 0 1 1 2 2 2 1 0 0 1 3 0 1 2
0 0 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 1 2 0 0 0 0 2 0 0 1 0 2 0 3 0 2 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 1 0 0 0 3 0 0 0
0 2 0 0 2 2 0 1 3 1 1 1 1 1 0 0 0 2 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 0 0 0 1 1 0 1 0 0 0 1 0 1 0 2 0 1 1 0 0 0 2 2 1 1 0 1 1 0 0 1 0
0 2 0 1 2 2 0 1 3 1 0 1 0 0 1 1 0 2 0 0 0 0 0 0 2 2 2 0 0 3 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 1 1 0 2 3 0 0 2
0 0 0 1 1 1 1 3 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 2 0 1 0 0 0 0 0 0 0
0 1 0 1 2 2 1 3 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 2 2 1 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 2 0 2 1 0 0 0 3 0 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 0 1 2 1 0 3 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 3 1 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 2 2 2 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 0 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 1 0 0 2 2 0 0 1 0 0 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 1 3 1 1 0 1 0 0 0 2 0 1 0 2 0 1 0 0 2 2 2 2 1 3 0 0 1 0 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 1 2 0 0 2 2 2 0 0 1 0 0 0 3 0 2 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 1 1 0 2 0 1 0 0 2 2 2 2 1 1 0 1 1 3 0 1 2
0 2 0 1 2 2 0 1 3 1 0 1 0 0 0 1 0 2 0 2 0 1 0 0 1 1 2 2 1 3 0 0 1 3 0 1 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 1 0 0 0 2 0 0 1 0 2 0 3 0 0 0
0 2 0 1 1 1 0 3 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 1 2 0 0 2 2 2 0 1 1 0 0 0 3 0 2 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 2 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 1 1 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 0 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 2 1 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 1 0 0 0 3 1 0 1
0 2 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 2 2 0 0 0 1 0 1 0 0 0 0 2
0 2 0 0 2 2 0 1 1 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 2 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 0 1 2 0 1 0 0 2 2 2 2 2 1 0 1 1 3 0 1 2
0 2 0 0 2 2 0 1 1 1 3 1 1 1 0 0 0 0 1 2 0 1 0 0 2 2 2 2 2 2 0 0 1 3 0 1 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 3 1 0 2
0 2 0 1 2 2 0 1 3 0 0 1 0 0 0 1 0 1 0 2 0 1 1 0 0 2 1 1 1 3 0 1 1 3 0 1 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 3 0 0 2
0 2 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 1 0 0 0 0 2
0 0 0 1 2 3 0 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 2 0 1 1 0 2 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 1 2 0 0 2 2 2 0 0 1 0 0 0 3 0 2 2
0 2 0 1 2 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 2 2 0 1 1 0 1 0 0 0 0 0
0 1 1 1 2 2 0 1 3 1 3 1 1 1 1 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 1 1 0 1 0 0 0 0 0
0 1 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 1 1 2 2 1 3 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 1 0 3 0 3 0 0 0
0 0 0 1 2 2 0 1 1 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 0 0 0 2
0 2 0 0 2 0 0 0 2 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 2 2 2 0 0 2 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 0 3 1 1 1 0 0 0 2 0 0 0 0 1 0 0 2 1 1 1 1 0 0 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 0 2 2 0 1 2 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 2 2 2 1 2 2 0 0 2 3 0 1 2
0 2 0 2 0 0 0 0 0 0 2 1 1 1 1 2 0 2 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 2 0 0 1 2 0 1 1 0 0 2 1 1 2 1 0 2 1 2 0 1 0
0 2 0 1 1 3 0 3 1 1 0 1 0 0 0 1 0 2 0 0 0 0 1 0 0 2 2 0 0 1 0 0 0 0 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 1 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 1 2 0 0 2 2 2 0 2 1 0 2 0 3 0 2 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 2 0 1 1 1 2 3 1 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 2 0 3 0 0 2
0 2 0 0 2 2 0 1 3 1 1 1 1 1 0 0 0 1 0 2 0 1 0 0 2 2 2 2 1 1 0 0 1 1 0 1 2
0 2 0 1 2 3 1 3 1 1 0 0 2 2 0 1 0 0 1 2 0 1 1 0 0 2 1 1 0 1 0 0 0 0 0 2 0
0 1 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 2 1 1 0 3 3 0 2 0 1 1 0 2 0 1 0 0 1 2 0 0 2 2 2 0 2 1 0 1 0 2 0 2 2
0 2 0 1 2 2 0 1 1 1 0 0 2 2 1 1 0 2 1 2 0 1 0 0 2 2 2 2 2 1 0 1 1 3 0 1 2
0 2 0 1 0 3 0 3 3 1 3 1 1 1 0 0 0 2 0 0 1 2 0 0 2 2 2 0 0 1 0 0 0 3 0 2 2
0 0 0 1 1 1 0 3 3 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 3 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 0 3 0 1 1 0 0 0 2 0 0 0 0 1 0 0 0 2 0 0 1 0 1 0 3 0 0 0
0 2 0 0 2 2 0 1 3 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0 2 2 2 1 1 1 0 0 2 1 0 1 1
0 2 0 0 2 2 0 1 1 1 3 1 1 1 1 0 0 2 0 0 0 0 1 0 0 2 2 0 2 2 0 0 0 3 0 0 0
0 1 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 3 0 0 0
0 2 0 1 2 2 1 3 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 2 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 1 1 2 0 0 1 0 2 2 3 0 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 2 0 1 1 0 0 0 3 1 0 1
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 1 0 0 0 1 1 1 1 0 1 0 3 0 0 0
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 2 0 0 0 0 0 0 2 2 2 0 0 1 0 2 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 0 0 0 1 0 0 0 0 0 0 2 2 2 0 1 1 0 0 0 3 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 0 0 0 0 1 0 0 0 0 0 0 0 2 2 0 1 1 0 0 1 3 0 0 0
0 2 0 1 0 0 0 0 1 1 0 1 0 0 0 2 0 2 0 0 0 0 0 0 2 2 2 0 2 3 0 1 0 0 0 0 2
0 2 0 1 2 2 0 1 3 1 3 1 1 1 1 0 0 2 0 0 0 0 0 0 2 2 1 2 2 1 0 1 0 3 0 0 2
